     -0.01960524       0.00060088       0.05776057      -0.05266365       0.04821442       0.00921705       0.06509330      -0.00324193      -0.01424590      -0.00718144       0.09001188       0.01082809       0.02510639       0.00085180       0.00056069       0.05058100      -0.04087002       0.00200702      -0.01140361       0.02272985      -0.06338908      -0.04774637       0.00824136      -0.04586130
      0.02659444       0.00063079       0.03449352       0.04572893       0.03167824      -0.06249491       0.00286113       0.06661898      -0.00208205      -0.02386088       0.00117903      -0.04828914       0.00795547      -0.00789677       0.07667758       0.02766162      -0.04590155      -0.00422204       0.06307314       0.01014869       0.04390371      -0.02533277       0.05051909       0.03545323
      0.03806130      -0.00042419      -0.01018924       0.00135483      -0.07216904       0.04622432       0.01431041       0.00144742       0.06509571      -0.04526402       0.00219128      -0.06176065       0.00742366      -0.00564257      -0.05437569       0.03866280      -0.00440270      -0.00515144       0.06433624       0.04724553      -0.03138950       0.03911522       0.04278475      -0.03304745
      0.06857196       0.00039616       0.01003424      -0.02727017      -0.00282168      -0.05781932       0.06508848      -0.00324205      -0.01427383      -0.00304167       0.02603994      -0.00951930      -0.09002323      -0.00347196       0.00185564       0.02878230       0.06966291      -0.00163686       0.00006031      -0.04280476      -0.03731304       0.04775708      -0.00823243       0.04585268
      0.01993140      -0.06631266       0.04338468      -0.01359781       0.02747897       0.03573888       0.00285432       0.06661831      -0.00211025      -0.00328097       0.00081052      -0.00935955      -0.00249822       0.09374080       0.00299212      -0.01818068       0.04229343      -0.06829068       0.00461825       0.02862144       0.03584942       0.02532190      -0.05052774      -0.03544642
      0.04347855      -0.06670702      -0.02848492      -0.03526213       0.01700725      -0.01509002       0.01432049       0.00144996       0.06514169       0.07886695       0.01069058      -0.04969955       0.00568584      -0.00212957      -0.00779263      -0.05035443      -0.02950003       0.06715741       0.00774556       0.02841862      -0.01033567      -0.03911019      -0.04277550       0.03303520
      0.05907879       0.00009831       0.02823094       0.02550774       0.00606401       0.06268369       0.06509537      -0.00324161      -0.01422827       0.00702650      -0.09003870      -0.01064163      -0.02511888      -0.00084142      -0.00048698      -0.01484692      -0.04705531       0.00156185      -0.00895848      -0.07944806      -0.00835771      -0.04775194       0.00823471      -0.04585331
      0.02423574       0.00005098       0.04352285      -0.02974583      -0.07064219      -0.02325874       0.00284834       0.06661806      -0.00216577       0.02377534      -0.00121144       0.04860257      -0.00802256       0.00792256      -0.07649721       0.01582138      -0.03131201       0.00646757      -0.06806676       0.01804695       0.05164575      -0.02533630       0.05051586       0.03545073
      0.04063685       0.00016651      -0.01925324       0.07689664       0.03012016       0.00708680       0.01432536       0.00144933       0.06518487       0.04517598      -0.00217832       0.06158775      -0.00741864       0.00582388       0.05455457       0.02675025       0.01064286       0.00552397      -0.06677306       0.05495658      -0.02375104       0.03910610       0.04277186      -0.03304075
      0.01779708      -0.00029419      -0.06801988      -0.04318298       0.03613499       0.02799424       0.06510331      -0.00323769      -0.01419182       0.00305147      -0.02604098       0.00953921       0.09003077       0.00371025      -0.00192460       0.07233986      -0.00763243       0.00015036      -0.00442116      -0.01456278       0.05815677       0.04774485      -0.00824524       0.04586230
     -0.01992483       0.06631352      -0.04340569       0.01348915      -0.02742722      -0.03579559       0.00285410       0.06661743      -0.00210874      -0.00308728       0.00052173      -0.00929014      -0.00227930       0.09375880       0.00307952       0.01776140      -0.04249806       0.06829603      -0.00460135      -0.02859304      -0.03583543       0.02532212      -0.05052827      -0.03544556
      0.04297427       0.06680911      -0.02952564      -0.03529518       0.01630067      -0.01478584       0.01432119       0.00145074       0.06514477      -0.07890227      -0.01068464       0.04963111      -0.00569129       0.00174568       0.00790057      -0.05066521      -0.03244656      -0.06567654      -0.00336230       0.02890568      -0.01053628      -0.03910935      -0.04277507       0.03303545
      0.01961260      -0.00035523      -0.05777449       0.05276927      -0.04807583      -0.00926928       0.06509332      -0.00324026      -0.01422715      -0.00702420       0.09003154       0.01063358       0.02514527       0.00076438       0.00058146      -0.05058779       0.04087565      -0.00193338       0.01138614      -0.02274200       0.06339429      -0.04775063       0.00823474      -0.04585244
     -0.02403388      -0.00005075      -0.04361695       0.02986287       0.07061056       0.02333064       0.00285375       0.06661918      -0.00209758       0.02383928      -0.00116694       0.04820746      -0.00837124       0.00788227      -0.07661001      -0.01591508       0.03121276      -0.00646895       0.06813266      -0.01786637      -0.05173435      -0.02529703       0.05055439       0.03542840
